index,TW_NO,TW_TIME,TW_TEXT,FAV,RT,PERSON,PERSON_LABEL
1642,134995660704464898,2011-11-11 23:07:28,たりないふたり最終稽古終了！若林くんが縦横無尽過ぎた…明日どうなっちゃうんだろう…とにかく、本日はいいグッタリをいただきました。では、また明日。文責山里,48,18,山里,0
1643,134995655750987776,2011-11-11 23:07:27,明日、がんばりましょう！！おー！！文責若林,79,41,若林,1
1644,134971104715472896,2011-11-11 21:29:53,打ち合わせ中、皆さんお待ちかねのファッションチェックです。今日も山里さんはゲームTシャツで決めています。文責若林 http://t.co/MDjalDLy,60,39,若林,1
1645,134932620218871808,2011-11-11 18:56:58,ここにきてこの場所を普通の伝言板のように使う若林くん…なんか温度差が出てしまって赤面…文責山里,43,11,山里,0
1646,134927855174955008,2011-11-11 18:38:02,前の仕事が押してて遅れます！すいません！文責若林,61,22,若林,1
1647,134922214603632640,2011-11-11 18:15:37,いよいよたりないふたり前日…これからやる打ち合わせが最後の打ち合わせ…色々あったなぁ…と一人もの思いにふけっております。しかし、時間になっても誰もこないのは…まさか！だいぶ早めだが僕のバースデーをサプライズで！？うーん…困るなぁ…文責山里,45,12,山里,0
1648,134853496099979264,2011-11-11 13:42:33,若林くん、僕がEXILEのLovers Again を聴きながら明日の台本チェックしてるって知ったらどんな顔するだろう…文責山里。,35,17,山里,0
1649,134771177771110400,2011-11-11 08:15:27,そして、何を企んでいるんだ！？若林くん！愛！？君の辞書にはその言葉もないはず…なにもかもがたりないからこそのたりないふたりなはず！文責山里,40,14,山里,0
1650,134767101440303104,2011-11-11 07:59:15,パプリカの輪切りを目元にあしらってね、イタリアの伊達男って感じで…メガネです。慣れないノリツッコミをしてみましたが、怒りはおさまりません。ライブ前日だよ！こんなギスギスしたまま迎えていいのかい若林くん！文責山里,39,12,山里,0
1651,134719954321805313,2011-11-11 04:51:54,みなさん愛してます(プププ)ライブ楽しんでくださいね(ククク)文責若林,160,99,若林,1
1652,134719338295984128,2011-11-11 04:49:27,あれは歌っていたんでは無いです！なんの曲が合うか探してたんです！話は変わりますが、山里さんがいつも顔に付けてるのはパプリカですか？そろそろ草月ホールに入ろうかな。文責若林,70,18,若林,1
1653,134597102448803840,2011-11-10 20:43:44,若林くんの歌つぶやきを見ると打ち合わせ中に時々歌っていた若林くんの姿を思い出してすぐ笑ってしまいます…文責山里,51,22,山里,0
1654,134592622399467520,2011-11-10 20:25:56,笑文責山里,41,12,山里,0
1655,134590872162549760,2011-11-10 20:18:59,あなたを～♪歌責若林,72,29,若林,1
1656,134572898777182208,2011-11-10 19:07:33,ぼくもChe'Nelleの「Baby I Love U」を聞いてるので大丈夫ですよ。最近聞く曲にらめっこ。笑うと負けよ。文責若林,67,32,若林,1
1657,134546016908222464,2011-11-10 17:20:44,若林くん、僕がEXILEの「Ti Amo」を聴いてるって言ったらどんな顔するだろう…余談ですがあき竹城さんが好きな曲もEXILEの「Ti Amo」だって知ったらどんな顔するだろう…文責山里,46,21,山里,0
1658,134520604832448513,2011-11-10 15:39:46,罪悪感？若林くんの辞書にその文字はなかったはず…ただ、いい店だと気付けてよかったからいいよ！あ、あとジャーナリズム発言？これは僕の事いじってるよね？文責山里,43,13,山里,0
1659,134511140054114304,2011-11-10 15:02:09,フォーエバー21の感想文完璧ですね！山里さんのジャーナリズムに感服！、、、本当に行ってくれたことに罪悪感が、、、文責若林,60,18,若林,1
1660,134190000240738304,2011-11-09 17:46:03,入口にはトレンドものが充実、ここを見るだけで今のファッションの流れをを知る事ができる。しかし、あまり攻めるのは…と悩む僕に飛び込んできたのはオーソドックスなジャケットゾーン、サイズも豊富で嬉しい。何より価格のリーズナブルさが凄い！フォーエバー21、いいお店でした。文責山里,46,16,山里,0
1661,133934251656740864,2011-11-09 00:49:48,稽古も終盤にさしかかる…ぼくのお土産にまだ皆ありがとうの空気をだしてくれない…文責山里。,39,14,山里,0
1662,133904418608381952,2011-11-08 22:51:15,若林くん…打ち合わせ中にとんでもない課題を勝手にだしてる…文責山里,43,13,山里,0
1663,133889176612519936,2011-11-08 21:50:41,山里！安島！佐藤！全員フォーエバー21に行って感想文！文責若林,77,30,若林,1
1664,133877541411880961,2011-11-08 21:04:27,本日も稽古よろしくお願いします。大阪から急いで向かっております。あ、お土産もキチンと買いましたのでお楽しみにです。文責山里,39,11,山里,0
1665,133805582187634688,2011-11-08 16:18:31,悪さはするけれど、それはただ誰かに怒って欲しかっただけなの…という綺麗な女性に歌い上げたいと思います…文責山里,41,10,山里,0
1666,133768634270097408,2011-11-08 13:51:42,山里さんが、抱きしめ～たい～♪と歌いながら近づいて来るのと、なまはげの悪い子はいね～か～。イコール。文責若林,87,58,若林,1
1667,133764667238658048,2011-11-08 13:35:56,潜在異色、そしてたりないふたりの演出の安島さんと中野で若旦那と呼ばれていた頃の話ですね…あれは黒歴史なので触れないでください。そして、今聴いているのは…すみません。「抱きしめたい」です。文責山里,45,13,山里,0
1668,133762931086200832,2011-11-08 13:29:02,山里さんと安島さんの、「奇跡の地球」のデュエットといったら絶対スベらない鉄板のネタですもんね！文責若林,58,17,若林,1
1669,133722044574613504,2011-11-08 10:46:34,若林くん、ぼくが今ミスチルを聴いてるって言ったらどんな顔するだろう…文責山里,45,23,山里,0
1670,133679690232762370,2011-11-08 07:58:16,成長期も反抗期も継続中とはあっぱれです…あと距離のつめ方がまた雑になってます。太だともはや別人です。あ、マイラバ聴くんだ！文責山里,50,15,山里,0
1671,133617615217229824,2011-11-08 03:51:36,"成長といえば、太さん！わたしプロフィールの身長169センチなんですが、今日健康診断で身長計ったら170,1センチでした。こんなダイレクトな成長、恥ずかしいです。文責若林",116,69,若林,1
1672,133614402258735105,2011-11-08 03:38:50,メンアン！ウーマン！～♪歌責若林,101,45,若林,1
1673,133421837374857216,2011-11-07 14:53:39,若林くん…僕の過去を勝手に悪そうな奴はだいたい友達的なモノに書き換えるのはやめてくれないか…あの頃はポップなTシャツにジーパンばかりだったが、僕はあの頃から少しは成長しました…文責山里,42,19,山里,0
1674,133411857527611392,2011-11-07 14:14:00,目を合わせないのはお互い様でしょう！山里さん、ずいぶんポップなTシャツ着てたんですね！そういえば、あの頃の山里さんは皮のズボンに、チェーンをたらして、ラバーソールの靴履いてましたもんね。文責若林,62,21,若林,1
1675,132965336180981760,2011-11-06 08:39:41,たりないふたりの初打ち合わせの写真を載せた所皆様からたくさんのご指摘が…「若林さん、目の奥が笑ってない」「山里のTシャツにドクロの霊がうつってるので除霊を…」等々中でも多かったのが「打ち合わせなのに目を合わせていない…」若林くんが犯人だと思いますが…文責山里,49,19,山里,0
1676,132512643666821120,2011-11-05 02:40:50,水牛！？若林くん…初のネーミングに動揺が隠せないよ…若林くんだって、あれに見えるよ、あの、あれ、あの…バカ！文責山里,47,17,山里,0
1677,132492322503004161,2011-11-05 01:20:05,はっ！あの頃は、YouTubeの山里亮太ツッコミ27連発という動画を見ていて、憧れていたんだった！今は、、、水牛に見える。文責若林,81,46,若林,1
1678,132486895186886656,2011-11-05 00:58:31,我が名の75パーセントをカットしての愚弄…若林くん、もう一度あの写真の時を思い出すんだ…文責山里,43,14,山里,0
1679,132476155914756096,2011-11-05 00:15:51,太さん、痩せてる！文責若林,60,23,若林,1
1680,132454165585723393,2011-11-04 22:48:28,今日も若林くんは僕を責めたてる…ふと見つけた二年前のたりないふたり初打ち合わせの時の写真に涙…あの頃の若林くんの辞書には「遠慮」という文字があったのに…文責山里 http://t.co/aeg1QkDE,119,71,山里,0
1681,132306766351433728,2011-11-04 13:02:45,そして、またファッションチェック…打ち合わせ中に一度もTシャツに触れてきた事ないのに…また心の中で悪林がニヤニヤしていたんだな…そして辛いのが、なにより実際今着てるという事…文責山里,44,17,山里,0
